Entity,Code,Day,temperature_anomaly
Southern Hemisphere,,1889-10-15,-0.1
Southern Hemisphere,,1889-11-15,-0.05
Southern Hemisphere,,1889-12-15,-0.03
Southern Hemisphere,,1890-01-15,-0.2
Southern Hemisphere,,1890-02-15,-0.32
Southern Hemisphere,,1890-03-15,-0.33
Southern Hemisphere,,1890-04-15,-0.34
Southern Hemisphere,,1890-05-15,-0.43
Southern Hemisphere,,1890-06-15,-0.33
Southern Hemisphere,,1890-07-15,-0.32
Southern Hemisphere,,1890-08-15,-0.39
Southern Hemisphere,,1890-09-15,-0.38
Southern Hemisphere,,1890-10-15,-0.39
Southern Hemisphere,,1890-11-15,-0.24
Southern Hemisphere,,1890-12-15,-0.16
Southern Hemisphere,,1891-01-15,-0.21
Southern Hemisphere,,1891-02-15,-0.25
Southern Hemisphere,,1891-03-15,-0.2
Southern Hemisphere,,1891-04-15,-0.19
Southern Hemisphere,,1891-05-15,-0.17
Southern Hemisphere,,1891-06-15,-0.28
Southern Hemisphere,,1891-07-15,-0.23
Southern Hemisphere,,1891-08-15,-0.22
Southern Hemisphere,,1891-09-15,-0.23
Southern Hemisphere,,1891-10-15,-0.16
Southern Hemisphere,,1891-11-15,-0.1
Southern Hemisphere,,1891-12-15,-0.05
Southern Hemisphere,,1892-01-15,-0.08
Southern Hemisphere,,1892-02-15,-0.06
Southern Hemisphere,,1892-03-15,-0.14
Southern Hemisphere,,1892-04-15,-0.21
Southern Hemisphere,,1892-05-15,-0.23
Southern Hemisphere,,1892-06-15,-0.38
Southern Hemisphere,,1892-07-15,-0.25
Southern Hemisphere,,1892-08-15,-0.21
Southern Hemisphere,,1892-09-15,-0.13
Southern Hemisphere,,1892-10-15,0
Southern Hemisphere,,1892-11-15,-0.02
Southern Hemisphere,,1892-12-15,-0.11
Southern Hemisphere,,1893-01-15,-0.12
Southern Hemisphere,,1893-02-15,-0.17
Southern Hemisphere,,1893-03-15,-0.11
Southern Hemisphere,,1893-04-15,-0.24
Southern Hemisphere,,1893-05-15,-0.24
Southern Hemisphere,,1893-06-15,-0.32
Southern Hemisphere,,1893-07-15,-0.14
Southern Hemisphere,,1893-08-15,-0.17
Southern Hemisphere,,1893-09-15,-0.16
Southern Hemisphere,,1893-10-15,-0.08
Southern Hemisphere,,1893-11-15,-0.03
Southern Hemisphere,,1893-12-15,-0.02
Southern Hemisphere,,1894-01-15,-0.13
Southern Hemisphere,,1894-02-15,-0.15
Southern Hemisphere,,1894-03-15,-0.23
Southern Hemisphere,,1894-04-15,-0.35
Southern Hemisphere,,1894-05-15,-0.34
Southern Hemisphere,,1894-06-15,-0.4
Southern Hemisphere,,1894-07-15,-0.26
Southern Hemisphere,,1894-08-15,-0.2
Southern Hemisphere,,1894-09-15,-0.22
Southern Hemisphere,,1894-10-15,-0.17
Southern Hemisphere,,1894-11-15,-0.03
Southern Hemisphere,,1894-12-15,-0.06
Southern Hemisphere,,1895-01-15,-0.12
Southern Hemisphere,,1895-02-15,-0.05
Southern Hemisphere,,1895-03-15,-0.16
Southern Hemisphere,,1895-04-15,-0.24
Southern Hemisphere,,1895-05-15,-0.23
Southern Hemisphere,,1895-06-15,-0.21
Southern Hemisphere,,1895-07-15,-0.14
Southern Hemisphere,,1895-08-15,-0.06
Southern Hemisphere,,1895-09-15,-0.18
Southern Hemisphere,,1895-10-15,-0.12
Southern Hemisphere,,1895-11-15,-0.2
Southern Hemisphere,,1895-12-15,-0.05
Southern Hemisphere,,1896-01-15,-0.08
Southern Hemisphere,,1896-02-15,-0.06
Southern Hemisphere,,1896-03-15,-0.03
Southern Hemisphere,,1896-04-15,-0.01
Southern Hemisphere,,1896-05-15,-0.14
Southern Hemisphere,,1896-06-15,-0.28
Southern Hemisphere,,1896-07-15,-0.04
Southern Hemisphere,,1896-08-15,0.01
Southern Hemisphere,,1896-09-15,-0.01
Southern Hemisphere,,1896-10-15,0.09
Southern Hemisphere,,1896-11-15,0.13
Southern Hemisphere,,1896-12-15,0.13
Southern Hemisphere,,1897-01-15,0.1
Southern Hemisphere,,1897-02-15,0.08
Southern Hemisphere,,1897-03-15,0.12
Southern Hemisphere,,1897-04-15,0.01
Southern Hemisphere,,1897-05-15,-0.15
Southern Hemisphere,,1897-06-15,-0.16
Southern Hemisphere,,1897-07-15,-0.07
Southern Hemisphere,,1897-08-15,-0.11
Southern Hemisphere,,1897-09-15,-0.09
Southern Hemisphere,,1897-10-15,-0.09
Southern Hemisphere,,1897-11-15,-0.09
Southern Hemisphere,,1897-12-15,-0.12
Southern Hemisphere,,1898-01-15,-0.09
Southern Hemisphere,,1898-02-15,-0.15
Southern Hemisphere,,1898-03-15,-0.22
Southern Hemisphere,,1898-04-15,-0.33
Southern Hemisphere,,1898-05-15,-0.33
Southern Hemisphere,,1898-06-15,-0.29
Southern Hemisphere,,1898-07-15,-0.32
Southern Hemisphere,,1898-08-15,-0.35
Southern Hemisphere,,1898-09-15,-0.25
Southern Hemisphere,,1898-10-15,-0.31
Southern Hemisphere,,1898-11-15,-0.25
Southern Hemisphere,,1898-12-15,-0.2
Southern Hemisphere,,1899-01-15,-0.19
Southern Hemisphere,,1899-02-15,-0.13
Southern Hemisphere,,1899-03-15,-0.13
Southern Hemisphere,,1899-04-15,-0.17
Southern Hemisphere,,1899-05-15,-0.21
Southern Hemisphere,,1899-06-15,-0.27
Southern Hemisphere,,1899-07-15,-0.14
Southern Hemisphere,,1899-08-15,-0.1
Southern Hemisphere,,1899-09-15,-0.05
Southern Hemisphere,,1899-10-15,-0.12
Southern Hemisphere,,1899-11-15,-0.08
Southern Hemisphere,,1899-12-15,-0.05
Southern Hemisphere,,1/15/1900,-0.09
Southern Hemisphere,,2/15/1900,0.04
Southern Hemisphere,,3/15/1900,-0.04
Southern Hemisphere,,4/15/1900,-0.07
Southern Hemisphere,,5/15/1900,-0.13
Southern Hemisphere,,6/15/1900,-0.08
Southern Hemisphere,,7/15/1900,-0.13
Southern Hemisphere,,8/15/1900,-0.07
Southern Hemisphere,,9/15/1900,-0.06
Southern Hemisphere,,10/15/1900,-0.01
Southern Hemisphere,,11/15/1900,0.02
Southern Hemisphere,,12/15/1900,-0.09
Southern Hemisphere,,1/15/1901,-0.1
Southern Hemisphere,,2/15/1901,-0.12
Southern Hemisphere,,3/15/1901,-0.14
Southern Hemisphere,,4/15/1901,-0.14
Southern Hemisphere,,5/15/1901,-0.18
Southern Hemisphere,,6/15/1901,-0.24
Southern Hemisphere,,7/15/1901,-0.28
Southern Hemisphere,,8/15/1901,-0.23
Southern Hemisphere,,9/15/1901,-0.16
Southern Hemisphere,,10/15/1901,-0.25
Southern Hemisphere,,11/15/1901,-0.12
Southern Hemisphere,,12/15/1901,-0.13
Southern Hemisphere,,1/15/1902,-0.18
Southern Hemisphere,,2/15/1902,-0.14
Southern Hemisphere,,3/15/1902,-0.17
Southern Hemisphere,,4/15/1902,-0.17
Southern Hemisphere,,5/15/1902,-0.24
Southern Hemisphere,,6/15/1902,-0.22
Southern Hemisphere,,7/15/1902,-0.22
Southern Hemisphere,,8/15/1902,-0.3
Southern Hemisphere,,9/15/1902,-0.23
Southern Hemisphere,,10/15/1902,-0.26
Southern Hemisphere,,11/15/1902,-0.24
Southern Hemisphere,,12/15/1902,-0.22
Southern Hemisphere,,1/15/1903,-0.23
Southern Hemisphere,,2/15/1903,-0.22
Southern Hemisphere,,3/15/1903,-0.29
Southern Hemisphere,,4/15/1903,-0.35
Southern Hemisphere,,5/15/1903,-0.36
Southern Hemisphere,,6/15/1903,-0.39
Southern Hemisphere,,7/15/1903,-0.27
Southern Hemisphere,,8/15/1903,-0.35
Southern Hemisphere,,9/15/1903,-0.5
Southern Hemisphere,,10/15/1903,-0.47
Southern Hemisphere,,11/15/1903,-0.43
Southern Hemisphere,,12/15/1903,-0.46
Southern Hemisphere,,1/15/1904,-0.51
Southern Hemisphere,,2/15/1904,-0.56
Southern Hemisphere,,3/15/1904,-0.56
Southern Hemisphere,,4/15/1904,-0.5
Southern Hemisphere,,5/15/1904,-0.59
Southern Hemisphere,,6/15/1904,-0.48
Southern Hemisphere,,7/15/1904,-0.42
Southern Hemisphere,,8/15/1904,-0.43
Southern Hemisphere,,9/15/1904,-0.48
Southern Hemisphere,,10/15/1904,-0.38
Southern Hemisphere,,11/15/1904,-0.26
Southern Hemisphere,,12/15/1904,-0.31
Southern Hemisphere,,1/15/1905,-0.27
Southern Hemisphere,,2/15/1905,-0.35
Southern Hemisphere,,3/15/1905,-0.2
Southern Hemisphere,,4/15/1905,-0.21
Southern Hemisphere,,5/15/1905,-0.29
Southern Hemisphere,,6/15/1905,-0.27
Southern Hemisphere,,7/15/1905,-0.29
Southern Hemisphere,,8/15/1905,-0.16
Southern Hemisphere,,9/15/1905,-0.17
Southern Hemisphere,,10/15/1905,-0.21
Southern Hemisphere,,11/15/1905,-0.2
Southern Hemisphere,,12/15/1905,-0.07
Southern Hemisphere,,1/15/1906,0.02
Southern Hemisphere,,2/15/1906,-0.04
Southern Hemisphere,,3/15/1906,-0.16
Southern Hemisphere,,4/15/1906,-0.14
Southern Hemisphere,,5/15/1906,-0.26
Southern Hemisphere,,6/15/1906,-0.27
Southern Hemisphere,,7/15/1906,-0.18
Southern Hemisphere,,8/15/1906,-0.22
Southern Hemisphere,,9/15/1906,-0.32
Southern Hemisphere,,10/15/1906,-0.23
Southern Hemisphere,,11/15/1906,-0.34
Southern Hemisphere,,12/15/1906,-0.33
Southern Hemisphere,,1/15/1907,-0.27
Southern Hemisphere,,2/15/1907,-0.29
Southern Hemisphere,,3/15/1907,-0.23
Southern Hemisphere,,4/15/1907,-0.28
Southern Hemisphere,,5/15/1907,-0.33
Southern Hemisphere,,6/15/1907,-0.32
Southern Hemisphere,,7/15/1907,-0.29
Southern Hemisphere,,8/15/1907,-0.29
Southern Hemisphere,,9/15/1907,-0.28
Southern Hemisphere,,10/15/1907,-0.25
Southern Hemisphere,,11/15/1907,-0.35
Southern Hemisphere,,12/15/1907,-0.35
Southern Hemisphere,,1/15/1908,-0.34
Southern Hemisphere,,2/15/1908,-0.37
Southern Hemisphere,,3/15/1908,-0.39
Southern Hemisphere,,4/15/1908,-0.4
Southern Hemisphere,,5/15/1908,-0.46
Southern Hemisphere,,6/15/1908,-0.46
Southern Hemisphere,,7/15/1908,-0.34
Southern Hemisphere,,8/15/1908,-0.35
Southern Hemisphere,,9/15/1908,-0.41
Southern Hemisphere,,10/15/1908,-0.43
Southern Hemisphere,,11/15/1908,-0.4
Southern Hemisphere,,12/15/1908,-0.43
Southern Hemisphere,,1/15/1909,-0.5
Southern Hemisphere,,2/15/1909,-0.46
Southern Hemisphere,,3/15/1909,-0.41
Southern Hemisphere,,4/15/1909,-0.52
Southern Hemisphere,,5/15/1909,-0.59
Southern Hemisphere,,6/15/1909,-0.52
Southern Hemisphere,,7/15/1909,-0.45
Southern Hemisphere,,8/15/1909,-0.32
Southern Hemisphere,,9/15/1909,-0.41
Southern Hemisphere,,10/15/1909,-0.46
Southern Hemisphere,,11/15/1909,-0.52
Southern Hemisphere,,12/15/1909,-0.55
Southern Hemisphere,,1/15/1910,-0.49
Southern Hemisphere,,2/15/1910,-0.44
Southern Hemisphere,,3/15/1910,-0.52
Southern Hemisphere,,4/15/1910,-0.45
Southern Hemisphere,,5/15/1910,-0.38
Southern Hemisphere,,6/15/1910,-0.32
Southern Hemisphere,,7/15/1910,-0.3
Southern Hemisphere,,8/15/1910,-0.33
Southern Hemisphere,,9/15/1910,-0.34
Southern Hemisphere,,10/15/1910,-0.51
Southern Hemisphere,,11/15/1910,-0.52
Southern Hemisphere,,12/15/1910,-0.52
Southern Hemisphere,,1/15/1911,-0.52
Southern Hemisphere,,2/15/1911,-0.55
Southern Hemisphere,,3/15/1911,-0.57
Southern Hemisphere,,4/15/1911,-0.61
Southern Hemisphere,,5/15/1911,-0.57
Southern Hemisphere,,6/15/1911,-0.66
Southern Hemisphere,,7/15/1911,-0.46
Southern Hemisphere,,8/15/1911,-0.44
Southern Hemisphere,,9/15/1911,-0.43
Southern Hemisphere,,10/15/1911,-0.32
Southern Hemisphere,,11/15/1911,-0.21
Southern Hemisphere,,12/15/1911,-0.1
Southern Hemisphere,,1/15/1912,-0.14
Southern Hemisphere,,2/15/1912,-0.11
Southern Hemisphere,,3/15/1912,-0.14
Southern Hemisphere,,4/15/1912,-0.18
Southern Hemisphere,,5/15/1912,-0.28
Southern Hemisphere,,6/15/1912,-0.32
Southern Hemisphere,,7/15/1912,-0.31
Southern Hemisphere,,8/15/1912,-0.3
Southern Hemisphere,,9/15/1912,-0.33
Southern Hemisphere,,10/15/1912,-0.29
Southern Hemisphere,,11/15/1912,-0.24
Southern Hemisphere,,12/15/1912,-0.29
Southern Hemisphere,,1/15/1913,-0.24
Southern Hemisphere,,2/15/1913,-0.24
Southern Hemisphere,,3/15/1913,-0.38
Southern Hemisphere,,4/15/1913,-0.28
Southern Hemisphere,,5/15/1913,-0.32
Southern Hemisphere,,6/15/1913,-0.4
Southern Hemisphere,,7/15/1913,-0.2
Southern Hemisphere,,8/15/1913,-0.2
Southern Hemisphere,,9/15/1913,-0.26
Southern Hemisphere,,10/15/1913,-0.24
Southern Hemisphere,,11/15/1913,-0.23
Southern Hemisphere,,12/15/1913,-0.14
Southern Hemisphere,,1/15/1914,-0.07
Southern Hemisphere,,2/15/1914,-0.08
Southern Hemisphere,,3/15/1914,-0.11
Southern Hemisphere,,4/15/1914,-0.19
Southern Hemisphere,,5/15/1914,-0.22
Southern Hemisphere,,6/15/1914,-0.27
Southern Hemisphere,,7/15/1914,-0.12
Southern Hemisphere,,8/15/1914,-0.05
Southern Hemisphere,,9/15/1914,-0.03
Southern Hemisphere,,10/15/1914,-0.04
Southern Hemisphere,,11/15/1914,-0.06
Southern Hemisphere,,12/15/1914,-0.01
Southern Hemisphere,,1/15/1915,-0.12
Southern Hemisphere,,2/15/1915,0.03
Southern Hemisphere,,3/15/1915,0.05
Southern Hemisphere,,4/15/1915,0.07
Southern Hemisphere,,5/15/1915,-0.09
Southern Hemisphere,,6/15/1915,-0.29
Southern Hemisphere,,7/15/1915,-0.13
Southern Hemisphere,,8/15/1915,-0.27
Southern Hemisphere,,9/15/1915,-0.19
Southern Hemisphere,,10/15/1915,-0.2
Southern Hemisphere,,11/15/1915,-0.22
Southern Hemisphere,,12/15/1915,-0.17
Southern Hemisphere,,1/15/1916,-0.15
Southern Hemisphere,,2/15/1916,-0.12
Southern Hemisphere,,3/15/1916,-0.17
Southern Hemisphere,,4/15/1916,-0.26
Southern Hemisphere,,5/15/1916,-0.33
Southern Hemisphere,,6/15/1916,-0.47
Southern Hemisphere,,7/15/1916,-0.4
Southern Hemisphere,,8/15/1916,-0.2
Southern Hemisphere,,9/15/1916,-0.24
Southern Hemisphere,,10/15/1916,-0.31
Southern Hemisphere,,11/15/1916,-0.47
Southern Hemisphere,,12/15/1916,-0.51
Southern Hemisphere,,1/15/1917,-0.63
Southern Hemisphere,,2/15/1917,-0.58
Southern Hemisphere,,3/15/1917,-0.53
Southern Hemisphere,,4/15/1917,-0.46
Southern Hemisphere,,5/15/1917,-0.38
Southern Hemisphere,,6/15/1917,-0.39
Southern Hemisphere,,7/15/1917,-0.18
Southern Hemisphere,,8/15/1917,-0.06
Southern Hemisphere,,9/15/1917,-0.15
Southern Hemisphere,,10/15/1917,-0.26
Southern Hemisphere,,11/15/1917,-0.35
Southern Hemisphere,,12/15/1917,-0.28
Southern Hemisphere,,1/15/1918,-0.27
Southern Hemisphere,,2/15/1918,-0.23
Southern Hemisphere,,3/15/1918,-0.25
Southern Hemisphere,,4/15/1918,-0.3
Southern Hemisphere,,5/15/1918,-0.37
Southern Hemisphere,,6/15/1918,-0.28
Southern Hemisphere,,7/15/1918,-0.28
Southern Hemisphere,,8/15/1918,-0.27
Southern Hemisphere,,9/15/1918,-0.09
Southern Hemisphere,,10/15/1918,-0.06
Southern Hemisphere,,11/15/1918,0.03
Southern Hemisphere,,12/15/1918,0
Southern Hemisphere,,1/15/1919,0
Southern Hemisphere,,2/15/1919,-0.05
Southern Hemisphere,,3/15/1919,-0.02
Southern Hemisphere,,4/15/1919,-0.01
Southern Hemisphere,,5/15/1919,-0.13
Southern Hemisphere,,6/15/1919,-0.32
Southern Hemisphere,,7/15/1919,-0.25
Southern Hemisphere,,8/15/1919,-0.38
Southern Hemisphere,,9/15/1919,-0.32
Southern Hemisphere,,10/15/1919,-0.31
Southern Hemisphere,,11/15/1919,-0.34
Southern Hemisphere,,12/15/1919,-0.28
Southern Hemisphere,,1/15/1920,-0.33
Southern Hemisphere,,2/15/1920,-0.23
Southern Hemisphere,,3/15/1920,-0.24
Southern Hemisphere,,4/15/1920,-0.27
Southern Hemisphere,,5/15/1920,-0.32
Southern Hemisphere,,6/15/1920,-0.45
Southern Hemisphere,,7/15/1920,-0.34
Southern Hemisphere,,8/15/1920,-0.21
Southern Hemisphere,,9/15/1920,-0.08
Southern Hemisphere,,10/15/1920,-0.13
Southern Hemisphere,,11/15/1920,-0.08
Southern Hemisphere,,12/15/1920,-0.21
Southern Hemisphere,,1/15/1921,-0.28
Southern Hemisphere,,2/15/1921,-0.27
Southern Hemisphere,,3/15/1921,-0.36
Southern Hemisphere,,4/15/1921,-0.44
Southern Hemisphere,,5/15/1921,-0.35
Southern Hemisphere,,6/15/1921,-0.39
Southern Hemisphere,,7/15/1921,-0.26
Southern Hemisphere,,8/15/1921,-0.22
Southern Hemisphere,,9/15/1921,-0.19
Southern Hemisphere,,10/15/1921,-0.05
Southern Hemisphere,,11/15/1921,-0.17
Southern Hemisphere,,12/15/1921,-0.21
Southern Hemisphere,,1/15/1922,-0.28
Southern Hemisphere,,2/15/1922,-0.25
Southern Hemisphere,,3/15/1922,-0.19
Southern Hemisphere,,4/15/1922,-0.3
Southern Hemisphere,,5/15/1922,-0.47
Southern Hemisphere,,6/15/1922,-0.46
Southern Hemisphere,,7/15/1922,-0.27
Southern Hemisphere,,8/15/1922,-0.29
Southern Hemisphere,,9/15/1922,-0.29
Southern Hemisphere,,10/15/1922,-0.33
Southern Hemisphere,,11/15/1922,-0.17
Southern Hemisphere,,12/15/1922,-0.24
Southern Hemisphere,,1/15/1923,-0.37
Southern Hemisphere,,2/15/1923,-0.32
Southern Hemisphere,,3/15/1923,-0.29
Southern Hemisphere,,4/15/1923,-0.28
Southern Hemisphere,,5/15/1923,-0.28
Southern Hemisphere,,6/15/1923,-0.34
Southern Hemisphere,,7/15/1923,-0.32
Southern Hemisphere,,8/15/1923,-0.38
Southern Hemisphere,,9/15/1923,-0.43
Southern Hemisphere,,10/15/1923,-0.32
Southern Hemisphere,,11/15/1923,-0.19
Southern Hemisphere,,12/15/1923,-0.17
Southern Hemisphere,,1/15/1924,-0.16
Southern Hemisphere,,2/15/1924,-0.25
Southern Hemisphere,,3/15/1924,-0.18
Southern Hemisphere,,4/15/1924,-0.33
Southern Hemisphere,,5/15/1924,-0.29
Southern Hemisphere,,6/15/1924,-0.32
Southern Hemisphere,,7/15/1924,-0.34
Southern Hemisphere,,8/15/1924,-0.46
Southern Hemisphere,,9/15/1924,-0.41
Southern Hemisphere,,10/15/1924,-0.47
Southern Hemisphere,,11/15/1924,-0.52
Southern Hemisphere,,12/15/1924,-0.5
Southern Hemisphere,,1/15/1925,-0.5
Southern Hemisphere,,2/15/1925,-0.43
Southern Hemisphere,,3/15/1925,-0.32
Southern Hemisphere,,4/15/1925,-0.35
Southern Hemisphere,,5/15/1925,-0.36
Southern Hemisphere,,6/15/1925,-0.39
Southern Hemisphere,,7/15/1925,-0.26
Southern Hemisphere,,8/15/1925,-0.2
Southern Hemisphere,,9/15/1925,-0.33
Southern Hemisphere,,10/15/1925,-0.24
Southern Hemisphere,,11/15/1925,-0.1
Southern Hemisphere,,12/15/1925,-0.08
Southern Hemisphere,,1/15/1926,-0.11
Southern Hemisphere,,2/15/1926,-0.11
Southern Hemisphere,,3/15/1926,-0.14
Southern Hemisphere,,4/15/1926,-0.11
Southern Hemisphere,,5/15/1926,-0.22
Southern Hemisphere,,6/15/1926,-0.29
Southern Hemisphere,,7/15/1926,-0.33
Southern Hemisphere,,8/15/1926,-0.19
Southern Hemisphere,,9/15/1926,-0.24
Southern Hemisphere,,10/15/1926,-0.27
Southern Hemisphere,,11/15/1926,-0.28
Southern Hemisphere,,12/15/1926,-0.28
Southern Hemisphere,,1/15/1927,-0.25
Southern Hemisphere,,2/15/1927,-0.27
Southern Hemisphere,,3/15/1927,-0.3
Southern Hemisphere,,4/15/1927,-0.34
Southern Hemisphere,,5/15/1927,-0.37
Southern Hemisphere,,6/15/1927,-0.4
Southern Hemisphere,,7/15/1927,-0.29
Southern Hemisphere,,8/15/1927,-0.31
Southern Hemisphere,,9/15/1927,-0.27
Southern Hemisphere,,10/15/1927,-0.24
Southern Hemisphere,,11/15/1927,-0.19
Southern Hemisphere,,12/15/1927,-0.26
Southern Hemisphere,,1/15/1928,-0.29
Southern Hemisphere,,2/15/1928,-0.26
Southern Hemisphere,,3/15/1928,-0.26
Southern Hemisphere,,4/15/1928,-0.23
Southern Hemisphere,,5/15/1928,-0.42
Southern Hemisphere,,6/15/1928,-0.44
Southern Hemisphere,,7/15/1928,-0.28
Southern Hemisphere,,8/15/1928,-0.26
Southern Hemisphere,,9/15/1928,-0.26
Southern Hemisphere,,10/15/1928,-0.28
Southern Hemisphere,,11/15/1928,-0.22
Southern Hemisphere,,12/15/1928,-0.29
Southern Hemisphere,,1/15/1929,-0.33
Southern Hemisphere,,2/15/1929,-0.36
Southern Hemisphere,,3/15/1929,-0.46
Southern Hemisphere,,4/15/1929,-0.47
Southern Hemisphere,,5/15/1929,-0.48
Southern Hemisphere,,6/15/1929,-0.47
Southern Hemisphere,,7/15/1929,-0.37
Southern Hemisphere,,8/15/1929,-0.44
Southern Hemisphere,,9/15/1929,-0.3
Southern Hemisphere,,10/15/1929,-0.26
Southern Hemisphere,,11/15/1929,-0.18
Southern Hemisphere,,12/15/1929,-0.41
Southern Hemisphere,,1/15/1930,-0.46
Southern Hemisphere,,2/15/1930,-0.33
Southern Hemisphere,,3/15/1930,-0.33
Southern Hemisphere,,4/15/1930,-0.33
Southern Hemisphere,,5/15/1930,-0.28
Southern Hemisphere,,6/15/1930,-0.31
Southern Hemisphere,,7/15/1930,-0.37
Southern Hemisphere,,8/15/1930,-0.29
Southern Hemisphere,,9/15/1930,-0.27
Southern Hemisphere,,10/15/1930,-0.23
Southern Hemisphere,,11/15/1930,-0.07
Southern Hemisphere,,12/15/1930,-0.17
Southern Hemisphere,,1/15/1931,-0.18
Southern Hemisphere,,2/15/1931,-0.15
Southern Hemisphere,,3/15/1931,-0.12
Southern Hemisphere,,4/15/1931,-0.23
Southern Hemisphere,,5/15/1931,-0.22
Southern Hemisphere,,6/15/1931,-0.29
Southern Hemisphere,,7/15/1931,-0.14
Southern Hemisphere,,8/15/1931,-0.16
Southern Hemisphere,,9/15/1931,-0.29
Southern Hemisphere,,10/15/1931,-0.25
Southern Hemisphere,,11/15/1931,-0.36
Southern Hemisphere,,12/15/1931,-0.2
Southern Hemisphere,,1/15/1932,-0.09
Southern Hemisphere,,2/15/1932,-0.15
Southern Hemisphere,,3/15/1932,-0.15
Southern Hemisphere,,4/15/1932,-0.2
Southern Hemisphere,,5/15/1932,-0.24
Southern Hemisphere,,6/15/1932,-0.41
Southern Hemisphere,,7/15/1932,-0.33
Southern Hemisphere,,8/15/1932,-0.34
Southern Hemisphere,,9/15/1932,-0.3
Southern Hemisphere,,10/15/1932,-0.31
Southern Hemisphere,,11/15/1932,-0.21
Southern Hemisphere,,12/15/1932,-0.3
Southern Hemisphere,,1/15/1933,-0.27
Southern Hemisphere,,2/15/1933,-0.27
Southern Hemisphere,,3/15/1933,-0.26
Southern Hemisphere,,4/15/1933,-0.31
Southern Hemisphere,,5/15/1933,-0.32
Southern Hemisphere,,6/15/1933,-0.37
Southern Hemisphere,,7/15/1933,-0.29
Southern Hemisphere,,8/15/1933,-0.33
Southern Hemisphere,,9/15/1933,-0.31
Southern Hemisphere,,10/15/1933,-0.32
Southern Hemisphere,,11/15/1933,-0.38
Southern Hemisphere,,12/15/1933,-0.35
Southern Hemisphere,,1/15/1934,-0.3
Southern Hemisphere,,2/15/1934,-0.4
Southern Hemisphere,,3/15/1934,-0.32
Southern Hemisphere,,4/15/1934,-0.32
Southern Hemisphere,,5/15/1934,-0.27
Southern Hemisphere,,6/15/1934,-0.27
Southern Hemisphere,,7/15/1934,-0.16
Southern Hemisphere,,8/15/1934,-0.14
Southern Hemisphere,,9/15/1934,-0.16
Southern Hemisphere,,10/15/1934,-0.25
Southern Hemisphere,,11/15/1934,-0.2
Southern Hemisphere,,12/15/1934,-0.22
Southern Hemisphere,,1/15/1935,-0.26
Southern Hemisphere,,2/15/1935,-0.29
Southern Hemisphere,,3/15/1935,-0.31
Southern Hemisphere,,4/15/1935,-0.38
Southern Hemisphere,,5/15/1935,-0.29
Southern Hemisphere,,6/15/1935,-0.38
Southern Hemisphere,,7/15/1935,-0.37
Southern Hemisphere,,8/15/1935,-0.36
Southern Hemisphere,,9/15/1935,-0.34
Southern Hemisphere,,10/15/1935,-0.21
Southern Hemisphere,,11/15/1935,-0.18
Southern Hemisphere,,12/15/1935,-0.16
Southern Hemisphere,,1/15/1936,-0.25
Southern Hemisphere,,2/15/1936,-0.24
Southern Hemisphere,,3/15/1936,-0.29
Southern Hemisphere,,4/15/1936,-0.33
